Date,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
2010-10-22,18430.87671232877,24478.135774647882,5538.03142857143,27149.43746478873,4452.94171875,18770.655352112673,6749.297285714286,12122.016521739131,7644.635409836067,24169.9175,16954.077971014496,12615.933235294116,24615.747808219177,28066.972318840577,8577.081857142854,8200.256363636367,11986.672941176468,15472.359264705878,19387.92442857143,26675.426338028166,10451.00661764706,14132.331176470585,17386.423030303027,17392.61028169014,9730.061617647063,13478.274411764705,23858.24352112676,15783.370704225355,7654.866212121212,9012.38705882353,17778.7223943662,15308.125,5322.180000000001,13187.233802816898,11995.736521739129,9238.180434782607,10860.11489361702,6780.843600000001,18545.72073529411,12785.230579710147,16514.338571428572,11116.329999999998,14186.313124999995,5296.280392156863,11074.23287878788
2010-10-29,19225.128055555557,25038.26541666666,5446.7459375,27230.04225352113,4413.203333333332,19511.60140845071,6845.4875,11867.953714285715,8480.026833333333,23853.54191780822,17319.362318840573,14258.12985074627,26220.76486111111,28353.83342857142,8671.036231884056,7615.730923076923,12491.902173913042,15051.833913043474,19782.76732394367,26645.295774647882,11087.22196969697,15084.798088235295,16365.753382352937,17534.16816901409,9774.754057971011,13162.792352941176,23457.715138888885,17595.54971428571,7866.546119402985,8766.6878,17717.201126760567,15488.034861111108,4745.296,13046.39464788732,12802.945223880599,8725.65022222222,10499.712244897959,7108.742291666668,18764.769275362312,12681.722318840579,16355.065142857147,10368.86195652174,12980.347234042554,5846.887551020407,10621.155942028983
2010-11-05,21550.823333333323,27700.877285714287,6717.072380952383,28353.743521126766,5246.9403225806445,20908.918749999997,7066.359411764708,13246.662,8352.741451612903,25098.793972602736,19599.398970588238,13671.922205882354,25067.130540540536,30121.992318840577,8883.87884057971,6982.8909374999985,11861.369420289859,15790.303478260872,19935.822916666668,30765.02309859155,10744.608358208961,15255.881212121216,17187.427999999993,18362.257285714288,10392.754179104475,14268.0075,23416.80583333335,21452.33228571429,7661.8083823529405,9693.237399999998,18920.796000000002,14764.669583333329,5469.435777777778,13504.059861111113,12784.168484848487,9224.09931818182,11243.404583333335,7186.228113207548,18749.379565217387,13832.438,16867.804202898547,12291.095652173912,12892.77021276596,5635.767500000001,11403.194925373129
2010-11-12,20472.321780821916,26997.36253521127,6041.172343749999,28166.116338028176,4868.183225806452,21364.806571428573,7464.474852941177,13021.98542857143,8680.777999999998,25620.291756756757,18051.769014084504,14279.927878787881,26574.857945205476,29467.451549295776,8980.286086956516,7200.52,12580.293529411758,15901.795882352942,21289.083714285727,30813.595492957742,10820.535,15813.615757575757,20115.271739130436,18491.225492957743,10645.523582089549,14282.250147058825,25389.031250000007,17837.47112676057,7827.622388059701,8801.359999999999,19053.250140845073,15847.487638888888,6200.089545454544,13420.969589041091,13195.677121212122,8870.933333333332,11011.631702127663,7086.400000000001,18715.923333333332,13175.79323943662,17033.71347826087,12523.247021276598,12943.939782608695,5753.261020408163,11427.595970149252
2010-11-19,20608.11361111112,27176.932916666672,5821.020625000002,29136.241666666665,4720.393809523809,21392.13309859154,7096.005294117648,12834.899130434778,8663.721666666666,27453.199014084512,18729.660434782607,13350.65223880597,26741.582083333342,28528.44318840579,9077.624029850744,7055.918153846152,11503.714264705883,15378.270147058824,19402.719718309858,29236.92930555555,11458.922575757577,14498.477058823531,19057.888695652167,18245.00857142857,10559.657794117647,13462.279104477615,24011.066760563375,16847.367428571433,7584.6947761194015,8827.243541666665,18877.202361111114,16207.463239436618,5224.180465116279,12915.761216216217,13028.466923076923,9147.015777777779,10794.253333333336,7262.374791666666,19580.850571428575,12006.379295774648,16987.757681159426,11398.178478260872,12814.507608695649,6049.415319148935,10805.788805970149
2010-11-26,27161.445972222216,36926.74013888889,8977.267301587302,38742.631250000006,7630.66578125,32392.177142857134,12104.192173913043,18285.40811594203,12801.175500000001,40832.58861111111,25841.801617647052,23549.667794117642,37895.891095890416,42343.61898550723,16470.866470588237,9728.921940298507,14786.011176470593,23967.526956521728,28075.603239436616,39600.47943661972,18591.47179104478,23007.38617647059,30038.913768115945,25418.23585714286,15932.008714285716,18649.762608695655,37012.82746478873,27282.16197183099,14342.189852941172,9254.647200000001,26181.071267605632,23023.04028169014,5334.323777777778,17938.03671232876,26595.0295522388,9086.477555555557,10796.265000000001,7517.874583333333,30705.074285714287,16424.547183098588,27053.356086956534,11354.276304347826,13198.340416666668,6152.930000000001,17389.70823529411
2010-12-03,21803.292676056328,27613.44205479452,7562.234444444444,29613.100985915484,5468.109206349206,23620.665352112672,8011.762608695649,13610.956142857143,9636.08033333333,30838.44712328767,19721.752000000004,15728.428970588231,28153.7822972973,32264.137571428575,11090.219852941176,7533.2439705882325,13626.085441176469,17300.37328571428,22760.393802816903,33096.591369863,12563.798939393939,18095.802647058827,23435.150869565216,19905.671830985924,12651.042285714288,14943.28882352941,26171.439861111117,20109.948472222222,9592.216865671646,7982.592549019609,19124.519571428576,16913.979718309853,4666.361111111111,13719.345342465753,14887.861818181818,7831.871521739131,10587.773749999998,7331.778333333335,20455.871142857137,14294.029428571428,17682.836956521736,10209.200000000003,11378.441224489796,5392.124897959183,12930.072058823529
2010-12-10,23698.7923943662,33503.19084507042,7306.9067187499995,31541.16246575343,5427.869692307695,26210.536857142855,8951.195074626867,15493.646811594204,10133.144590163936,33497.08625000001,22674.1511594203,16745.285820895526,33263.085810810815,37150.275142857136,12104.200571428571,8770.825230769233,13749.650714285714,19946.041971830986,25339.02788732395,38223.91777777779,13880.75941176471,20105.924117647053,27135.738985507243,22125.17708333333,13781.845428571425,16906.0594117647,29718.523333333334,20363.39569444444,10654.249850746266,8404.54725490196,20495.626388888893,19398.91169014085,5501.089130434782,14684.608378378382,16545.972985074626,8989.889555555555,10650.156666666666,7264.596530612245,23293.778285714285,15874.510285714285,20795.769999999997,12721.200869565217,12737.851489361705,5796.943333333333,14960.661791044775
2010-12-17,26264.374027777765,36238.427083333336,7663.990615384617,38056.349166666674,5746.89359375,29440.40774647887,10535.129558823528,17689.558695652173,11233.495081967218,38515.71027397259,26724.219565217394,19053.019852941175,37454.68662162162,39469.4487142857,14054.644999999997,9979.261692307691,15431.946764705885,22691.86728571428,26555.10333333334,39155.46069444445,16631.258405797096,22465.92632352941,32443.093913043485,23429.94042253521,14756.444929577463,17345.12072463768,32640.255000000012,21577.766000000003,12507.915441176468,8906.645600000002,24150.23943661972,21635.779166666664,5192.9404347826085,16810.24835616438,19626.67761194029,9115.882222222222,10903.779795918366,6431.560576923077,26698.151594202904,16606.145070422543,23255.781142857144,11435.226595744682,12566.566734693875,5686.660204081633,16765.41567164179
2010-12-24,33165.975,47068.59835616438,9468.60015625,49672.019577464795,7281.41015625,37882.98861111111,15146.737391304347,21907.84188405797,14086.250806451615,51356.954657534254,33424.135652173914,26003.674852941167,48593.28648648649,54552.66357142856,19547.402428571426,15457.395230769229,18974.301304347824,28964.387857142865,37197.3113888889,51598.457945205504,23342.026176470587,28859.48588235295,39627.20434782608,33605.855633802814,19334.19686567164,22485.46385714285,43354.395492957745,28535.582957746476,16631.27632352941,10183.429019607842,29140.041830985916,27071.988055555543,5418.408695652175,21902.00337837838,26958.129393939398,9379.857555555556,11771.631020408162,7382.134399999999,36166.510869565216,23222.946197183097,31785.95328571429,12066.853695652171,13971.01340425532,7606.213333333333,24389.30478260869
2010-12-31,19258.028309859154,24311.59097222222,6172.221935483871,24928.7325,4733.0187301587275,20620.422816901402,10573.508405797102,11051.235571428571,7415.658870967743,23712.474166666663,16742.901428571426,13113.778088235294,22949.205479452048,23532.122608695656,7552.141249999999,8851.036615384617,9350.919852941177,12684.385857142857,17959.816056338022,24653.942328767123,10195.503484848487,11386.21,16711.055,16786.111805555553,9163.12558823529,12901.004264705884,20295.253521126768,15359.979859154924,7060.485151515151,8283.979583333332,16874.247887323952,12911.673513513515,5111.740697674418,12529.301249999995,8601.970895522389,8356.061627906976,9590.24375,5627.9409259259255,17324.114929577463,11590.261428571428,14311.288000000002,8936.533333333335,11624.789130434783,5040.356458333333,10136.659701492537
2011-01-07,20065.726111111104,24417.37208333333,6003.830793650794,25867.725972222222,4474.175937500001,18756.134444444444,10017.635454545456,12839.194558823532,8048.881639344262,23483.69726027397,16841.506285714284,13583.734925373132,23897.868356164385,27025.305797101442,7280.582428571429,8823.784,15696.683188405788,13734.710294117647,16542.918783783785,26329.013571428575,9532.60696969697,13241.73787878788,16029.064000000004,16600.587464788732,8340.218358208953,13796.311911764711,22086.753239436624,20041.46385714286,6705.17911764706,9205.657346938777,18478.688309859157,14738.255915492957,5303.235217391304,12508.985277777778,9690.891791044776,8945.577906976743,11792.696086956523,7024.446181818182,17746.016231884052,12595.495633802817,16247.838450704232,13176.616666666667,13595.480222222222,6006.6745833333325,10306.884090909087
2011-01-14,19591.745915492953,23893.06273972602,6146.146774193548,26274.682535211272,4072.4485937499994,18397.10633802818,8169.9238805970135,11906.568529411763,7388.494999999999,24095.825211267602,17063.56828571428,12119.579104477616,22734.004189189185,24624.578260869563,6948.176811594203,7236.393692307692,11154.56411764706,11599.63104477612,16636.68352112676,26171.45847222222,9860.441363636364,12052.76895522388,14525.087142857146,16447.045070422533,8542.698955223881,11945.930735294116,21282.064166666663,15468.825492957745,6468.2615151515165,9498.137142857144,19024.37056338028,14280.645972222226,5641.907608695652,12309.730547945202,10263.742985074627,9329.493863636364,11183.33829787234,7122.775799999999,17292.744782608697,10712.716944444444,15037.273714285717,13061.68404255319,13665.33488888889,5857.187199999999,9909.378030303029
2011-01-21,18436.18638888889,24324.790277777778,5569.47142857143,26199.91583333334,4301.7709375,17764.129295774652,7558.542898550723,11922.727971014496,7322.930483870966,22980.221643835615,16968.231285714286,12153.113636363638,24249.005068493152,25263.606811594196,7166.338676470587,7121.355846153846,10953.68652173913,13502.250757575763,16846.775555555552,25095.854366197193,9909.57805970149,12761.209253731344,15867.229428571429,15377.366527777776,8354.317205882353,11909.311911764706,21366.618309859154,15423.844428571434,6955.22109375,9148.59625,19202.38757142857,14977.068194444446,5441.254222222222,12205.827260273967,10152.339538461538,9283.512790697674,11201.847234042552,7257.405957446807,18284.863823529406,10760.771126760563,15768.489855072468,11349.247234042554,13355.662000000004,5635.873469387755,9761.898939393943
2011-01-28,18547.877605633803,23546.828888888893,5791.527619047619,25552.688028169014,4501.425645161292,18127.249295774636,7549.5907352941185,11337.053043478263,7599.3685245901615,23830.12569444444,15720.266999999996,13031.627761194035,22378.946849315078,23731.15264705882,6972.747826086956,7117.333174603177,10671.531739130434,12136.297857142863,18087.119577464782,24809.953239436625,9557.033676470586,11755.428676470588,15936.14132352941,15437.278630136987,8830.12779411765,12021.840294117646,20015.655633802817,16112.281285714282,6314.261076923075,8693.653877551022,17927.93828571429,14383.06928571428,5253.543181818181,11306.996621621622,9595.299696969696,8270.536000000002,10483.109387755103,7297.084897959185,16792.731014492754,11084.434714285719,14875.941014492753,10849.604130434782,12229.527608695653,5872.582978723405,9351.630000000001
2011-02-04,22628.585633802813,26796.475416666664,6960.579841269843,29431.75055555556,5150.206249999999,21338.01647887324,8087.358985507245,13689.779420289857,8644.639365079367,27718.956478873228,20616.609420289857,15612.957761194033,25317.624383561637,28925.969130434783,8065.954347826087,7488.48671875,12188.105223880599,15302.046956521739,19579.458714285705,32654.764861111107,8898.779701492536,13912.66147058823,16330.12014084507,17016.417222222222,9272.90507246377,13609.060000000001,22930.99704225353,22040.807323943664,7638.286212121211,10228.561458333335,20916.035652173912,15076.870422535205,5204.845111111111,13314.148904109592,11326.925000000001,9940.992857142855,11915.003673469386,8211.056326530612,19761.381470588236,12736.07957746479,16611.556338028175,12486.939574468084,13862.165319148937,5999.042448979591,11683.728153846154
2011-02-11,22911.318472222225,30111.689027777775,6943.971129032258,30386.767916666668,4868.602187499999,20942.537605633795,8114.538115942029,14436.918695652175,8956.113225806452,29380.67097222223,20568.650724637682,15976.787794117641,26276.201351351345,28701.52217391304,8326.633571428574,6967.267014925372,11617.306571428571,16261.646086956524,20152.83253521127,30713.724166666674,11521.02253731343,15291.005000000005,17602.625352112682,18890.712957746477,8795.239714285715,14647.986666666668,23045.41929577465,19680.301126760565,8339.208787878788,10019.600851063831,21679.300281690143,15836.01690140845,6137.749777777779,14304.994366197187,13019.063181818188,9125.027272727275,10885.714999999998,7868.17625,17795.56362318841,13313.42171428571,16428.619428571434,13084.664166666667,13818.499565217393,6275.2393877551,11108.057971014492
2011-02-18,23428.37194444444,28505.271506849316,6869.557142857143,32626.698028169016,5572.22828125,22142.500563380283,8417.462794117648,15436.357101449277,10016.156721311476,28862.11712328767,22532.567391304354,16595.369117647064,27444.9395890411,28843.309571428574,9285.621428571427,7442.11803030303,12477.723333333332,15870.414057971013,20818.145142857138,31811.496338028166,13204.506268656716,14787.346363636367,19027.38291666667,18890.973888888893,9066.243285714285,14231.56550724638,24075.566056338037,21640.411714285714,8220.139545454545,8341.410199999998,21676.956478873235,16669.41661971831,5369.140425531915,14359.8554054054,12915.013134328357,9708.523409090907,10955.932448979593,7011.667307692308,19928.861791044772,13643.583802816898,17440.57449275362,11840.1085106383,13054.745208333334,5849.703333333334,11973.931492537311
2011-02-25,20233.33722222222,25824.099718309855,6304.939523809522,28862.42625,4677.1349206349205,19758.339305555553,8159.5647761194,13294.451449275362,8411.593442622949,26958.8590410959,19188.39652173913,15614.980895522385,25094.98561643836,27184.18666666667,7935.711449275362,7200.024848484847,11451.589999999997,14579.468260869571,18523.692428571434,26556.28109589042,11641.118939393942,13400.668088235296,16998.833802816902,17154.462916666664,8394.35794117647,13586.543880597017,23787.826901408447,18739.955857142857,7557.189843750002,8830.366734693878,18967.753055555557,14649.370416666665,5397.804666666667,12882.857432432435,12554.168059701493,8843.707906976746,10505.26918367347,6812.160384615387,18248.841029411764,12698.13242857143,15710.213285714284,11210.725106382977,12340.416874999997,5821.415208333333,11116.920909090913
2011-03-04,22414.567260273972,27145.31205479453,6937.849365079365,28814.462328767124,5141.150937500002,21163.63366197183,8108.505735294116,13360.949000000002,8469.0028125,27577.509718309862,20281.985362318836,16197.734477611937,25607.576756756756,29160.223,8075.69704225352,7345.895,11828.091739130436,15410.298840579711,20191.11887323944,29361.980958904114,12250.426461538464,14885.867910447765,18326.55323943662,18202.628783783784,9565.853432835822,13704.97347826087,23001.81486111111,23940.790416666667,8121.691969696971,9047.647142857144,19897.4814084507,15372.883611111112,5454.1288888888885,13204.25767123288,12693.261791044777,8946.218666666666,10766.780612244898,7649.611886792454,19078.049710144922,13958.151714285716,17073.02361111111,12410.41391304348,12840.526041666666,5764.402745098038,11543.641818181815
2011-03-11,20989.076081081083,25741.196027397265,6424.655555555555,28330.811250000013,4579.657812499999,20756.908194444448,7985.197571428573,12862.675571428572,8351.346774193547,26485.878767123282,19051.555217391302,14459.023478260873,24699.101066666663,27198.657323943666,7897.577647058827,6931.884090909092,11635.856119402988,14324.489285714286,18770.144861111105,27273.051643835614,11567.877272727274,14311.927727272729,14886.336428571425,17405.81527777778,8821.005735294117,13719.05144927536,22406.385694444445,19448.399295774645,7591.237692307696,8770.596199999996,19796.801830985918,15088.46863013699,5764.285957446808,12586.022266666669,12778.482923076923,8858.843043478262,9723.276923076923,7304.024081632654,17829.400138888886,12289.36542857143,15877.939726027398,12921.160851063829,13104.723958333334,5927.002916666667,10818.404999999999
2011-03-18,21900.25083333333,26424.411944444448,6223.960476190478,29395.491388888888,4802.733384615382,23407.992638888896,9338.45132352941,13018.683188405794,8310.098548387099,26176.865416666675,20171.21289855072,14845.61779411765,25728.38583333333,28007.122028985505,7879.342714285715,7535.961969696969,11447.600147058825,13910.141029411767,17971.03385714285,27206.600563380278,11670.13235294118,13827.270447761191,17195.465999999997,16227.739722222226,8873.43588235294,13245.165970149252,22880.83394366198,18118.502957746474,7479.597424242423,8509.416799999999,20365.128857142856,15288.409722222219,5150.718124999999,13705.65945945946,11950.19134328358,9178.98340425532,9201.981923076923,6720.383653846154,19829.559558823537,12623.540000000003,15711.327605633804,11392.639183673473,13514.277659574464,5868.743333333335,10948.727910447764
2011-03-25,21705.66732394366,24530.02847222222,6042.597936507937,27002.282222222228,4605.195312500001,20260.081830985917,8344.202686567163,11828.119428571423,8024.006451612904,25219.428472222222,17822.85855072463,14240.40776119403,24760.89630136986,26849.30328571428,7755.724705882355,7269.994999999997,11489.231764705886,13688.743478260878,17838.942816901406,25700.157887323945,11419.868484848483,14144.369545454543,16177.814507042254,16319.621408450706,8932.235362318841,12558.93536231884,21896.494084507034,16916.33408450704,7365.739230769233,8146.302075471697,19113.184507042253,15267.41742857143,5065.618723404257,12642.443561643837,11725.909230769234,8494.174347826087,10442.118600000002,6892.972941176469,18887.27632352942,12273.843970588236,15841.363333333333,10666.80857142857,12467.853191489363,5700.6362,10430.974637681162
2011-04-01,21057.25,25354.5261971831,5945.334603174604,26392.312083333338,5069.621774193549,19990.09273972602,7550.142205882353,12735.685507246375,8402.615161290321,25037.440821917793,17981.058857142856,14571.934637681157,25537.515616438366,27088.558695652173,7978.765441176473,7183.68921875,11878.495970149257,13595.408260869564,17889.72904109589,26777.681805555556,11091.76318181818,13993.94661764706,16657.67535211268,16391.595774647885,9093.791029411766,12488.700147058824,22941.806760563373,18828.710000000006,7317.157846153847,8262.769622641508,18679.037916666668,14598.903055555558,5060.197608695654,12112.79,11215.013823529409,8570.491333333335,10481.936862745099,7348.040961538462,18812.133714285712,12201.291014492752,16607.401126760564,10592.336874999999,13012.458297872343,5519.887450980391,10794.329696969693
2011-04-08,22736.0471830986,25660.45291666667,6096.433492063493,29224.696619718314,4878.311428571428,21021.83561643835,7584.123636363636,13765.591739130437,8914.697142857141,26724.581857142854,18962.87228571429,15359.41615384615,26214.792222222226,29111.412571428576,8512.620434782608,6863.695312499998,12300.844242424244,14978.548529411768,20284.45585714286,28153.56097222222,11458.198307692313,14682.525606060603,18100.028695652174,17689.865555555552,9538.32544117647,14278.692898550726,23470.05805555555,19925.542253521126,7656.12621212121,7926.598214285715,19954.791126760563,15319.105416666665,5785.63255319149,13548.33097222222,12513.114000000005,9743.809318181819,10660.846274509802,7689.260784313724,19294.945142857137,14145.57194029851,17232.173142857144,12654.84387755102,13550.390624999998,5849.972200000001,11196.756865671638
2011-04-15,21970.2676056338,26147.43436619718,6004.109672131145,27613.912112676055,4737.1320000000005,19846.534520547946,6319.106567164178,13163.460000000001,8522.907741935482,25095.312957746468,18234.802777777782,14572.820147058821,26364.784324324315,27816.35014084507,8936.637647058827,6685.238125000001,12317.663134328366,14531.731176470586,19334.625555555554,27802.78824324325,11299.853676470588,15281.16727272728,18314.210289855073,17543.33309859155,9776.26739130435,12695.090000000002,24326.41704225352,17466.564366197188,7973.014923076924,8050.319245283017,19562.00111111111,15562.61305555555,5867.011914893617,13080.958333333334,12047.836363636368,9431.512272727272,10662.271960784312,6976.133461538461,19257.593571428573,12492.090285714285,17042.601,11952.880399999998,12715.160599999997,5793.351,11421.940597014926
2011-04-22,21733.608472222222,26568.163380281683,6220.000634920635,30841.67722222222,5131.49125,22768.87402777777,6861.68955882353,13392.473285714283,9008.23131147541,28237.058309859156,19830.264714285717,15164.469701492533,29100.223835616438,32235.16271428571,9497.366086956525,5670.7692307692305,15599.560441176469,16026.957391304355,21328.011549295785,32589.60295774648,12327.723230769227,17205.7,20384.524507042253,19062.290277777778,10965.049565217392,13357.979855072463,27065.57014084507,18020.16666666667,8928.071060606058,8564.59096153846,20297.13763888889,16813.929305555564,5289.4319148936165,14209.708783783783,12950.435999999996,8513.061818181817,10123.737884615384,6848.1573584905655,22330.58357142857,13986.32463768116,18635.453571428567,10482.307647058824,13297.513958333331,5607.146,12143.73791044776
2011-04-29,20787.009857142853,24243.684444444443,5925.8935483870955,26085.658888888884,4801.430625000001,20545.1375,6218.632272727273,12391.5184057971,8584.293548387095,26022.865833333333,19675.215797101453,14419.798550724641,25615.98810810811,27580.251999999997,8127.020434782611,5907.817343750001,11695.35,13915.91985714286,18270.95352112676,26135.947083333333,12050.011538461536,13822.892537313433,16761.534285714286,16869.87563380282,9274.92857142857,12844.85720588235,22806.592222222225,16977.33194444445,7251.156470588234,8147.830769230766,19016.256571428574,15598.514788732398,5288.550212765957,12444.06972222223,12489.60092307692,7571.306222222222,9489.022264150943,6494.83,19994.954637681156,12103.521428571428,16840.58642857143,10122.656530612247,13009.876808510637,5514.666078431372,11739.725522388057
2011-05-06,22949.172957746483,25174.56986301371,6453.783124999999,28662.26055555555,4967.764307692307,20611.66534246575,5985.477500000001,13449.390571428574,8938.54262295082,24883.378243243245,18492.40847222222,15241.111641791047,26842.97837837837,29515.491971830987,9138.009710144926,6621.9565625000005,12601.889714285719,15220.390999999998,20450.055633802822,28641.62246575342,10729.825820895525,15637.51606060606,18887.79347222222,18868.03309859155,9557.196376811593,14639.688999999995,24069.06794520548,21655.576857142863,8096.553484848485,8125.731851851851,19559.93816901409,16644.97957746479,5468.748723404255,13052.075405405403,12654.260303030305,8370.242553191487,10950.265999999998,8118.974038461537,19584.583857142854,14735.544202898547,17534.604366197178,12246.747000000001,13811.675319148935,5756.820576923078,12091.800597014928
2011-05-13,21983.227123287674,25185.1105479452,6131.947301587303,27429.62150684932,4545.78140625,20183.134027777778,6089.618382352942,12982.078405797098,8695.580645161288,23791.60333333332,18256.563142857147,14368.139705882351,26470.588648648645,28230.004225352113,9137.433478260868,6313.953076923073,12803.316029411768,14393.81130434782,20416.329428571422,28686.599014084502,11257.264179104477,15175.132424242425,17190.614657534243,17729.056216216217,9924.393478260863,13637.809420289854,23831.693513513517,17652.34225352112,8326.530606060605,7720.2652727272725,19832.650985915498,15807.816111111115,6210.374888888889,13419.89847222222,12517.514393939395,8984.469318181817,9657.955283018868,7195.642941176471,18928.896714285707,12912.343142857144,18143.224857142857,12060.495,14263.664791666664,6267.251224489797,11674.839705882348
2011-05-20,19836.364861111106,24118.312285714284,5696.923906249998,27993.937222222223,4755.783015873017,19754.05471428571,6245.161470588235,12478.356567164179,8359.143548387096,24584.40014285714,17706.671,13793.05955223881,25846.16041666667,27605.18028169014,8484.884285714283,6803.081093750003,12418.284558823527,14208.72042857143,19087.80704225352,27512.90225352113,11285.402424242426,14701.63378787879,19108.82214285714,17142.801388888896,10118.97507462686,13404.780285714285,24299.557183098597,16215.243802816898,7468.674393939394,8531.41568627451,19540.3547887324,15903.955,5200.136086956522,13500.268999999998,11770.28121212121,8549.623636363636,10260.85423076923,6900.580377358489,19627.245857142858,12958.726142857144,18302.093088235295,10928.332291666668,14094.134347826088,5952.141764705883,10853.189104477615
2011-05-27,20648.544647887316,25320.17690140845,5771.103125000001,27980.252816901408,4642.96390625,21166.376527777775,6824.132388059702,12433.904492753625,8932.807096774193,24208.338611111107,17383.950285714287,14393.022537313434,25566.711369863013,29305.552676056333,9355.782941176469,7059.026666666663,12928.357101449268,15437.886086956516,19557.08605633803,27386.382676056335,11278.633484848484,15247.288656716417,19182.326478873245,18466.953802816897,10564.322647058827,14876.471343283589,25287.821805555555,16338.6476056338,8099.0535294117635,8255.881153846156,18905.262535211263,16555.598450704227,5568.182558139534,13073.775416666664,12510.420588235298,7923.981818181818,9751.66826923077,6863.194230769232,20087.48771428571,14092.374057971012,18261.49042857143,10485.318541666667,12302.332553191492,6047.891960784315,12203.779850746268
2011-06-03,23358.263000000006,26489.811095890418,6262.029206349207,29089.819014084507,5396.457704918034,23687.587361111106,8343.005692307694,13274.602285714283,9317.528412698415,24550.83410958905,18924.4647887324,14482.517611940297,26514.98452054794,29294.358732394365,9794.31253521127,8429.84619047619,13358.514626865672,17073.02898550724,20819.225,31174.95271428572,11905.824307692305,16793.58089552239,22316.599571428575,21299.145479452058,10846.349117647056,15506.682352941172,28925.46492957746,20344.626811594204,9064.417727272727,8486.440784313725,20145.74788732395,16447.281690140844,5533.568863636363,13531.84628571428,14260.699104477608,8493.271590909091,10211.861836734695,7936.5212,22344.13898550724,15589.677391304347,19082.13161764707,11356.443749999999,13716.785869565218,6305.102857142857,13294.294696969702
2011-06-10,22379.5538028169,27171.171267605638,6316.754032258065,29627.87685714286,4999.7400000000025,22516.10774647887,9410.605303030305,13004.484202898551,8872.198709677421,23836.480821917805,18780.382142857143,14879.670895522384,27367.35589041096,30463.514285714293,9314.200144927538,9245.41630769231,12588.435142857144,14915.417142857143,20668.642676056337,30500.886285714292,12221.505999999994,15833.858059701495,20671.829428571433,19349.886056338033,10728.400434782607,16329.234029850746,25248.815416666668,19142.46899999999,8461.082424242426,8167.250961538463,20361.41957142857,17218.629722222224,5742.83088888889,13484.468142857142,12956.518333333333,8909.096190476192,9993.083333333334,7341.596538461539,20601.31542857143,14475.529999999997,18738.430142857145,13121.318936170213,13979.167608695654,6432.717083333333,12155.151791044771
2011-06-17,21279.373055555552,27135.722083333327,6613.497377049178,29739.036388888882,4916.319677419355,22529.86569444444,8854.947101449272,13559.535441176471,8867.79587301587,25249.093888888896,19107.239142857143,14947.044393939394,28581.280684931517,29325.117464788735,9410.718382352938,8946.865076923077,12966.473478260865,15380.285147058825,19707.966944444448,28290.291369863004,12286.87208955224,15559.024029850747,20711.56098591549,18087.112739726035,10396.716376811597,14226.760289855072,25559.719577464784,18121.478428571434,8135.063181818183,8216.623207547169,20708.876944444448,16555.99138888889,5413.015,13637.437887323942,12185.218529411764,9177.796511627905,10098.699230769233,6861.480769230768,21662.577164179103,13877.466714285712,18683.36,11156.645918367347,14473.51608695652,6005.117400000001,12290.207121212123
2011-06-24,20265.213380281693,25584.654285714292,6218.075967741933,27893.67944444445,4732.525625000001,21141.99863013699,9412.411323529412,12534.510724637683,8979.098833333333,23449.49493150685,17670.251267605632,15342.811538461538,27150.85243243243,29148.2185915493,9515.868840579711,8892.26609375,13539.999705882354,15311.284782608704,20880.952173913043,27868.947428571424,11511.925074626864,15113.197014925374,20197.69267605634,18378.178450704225,10134.349275362318,14887.685522388061,25513.452816901405,17518.975942028985,8263.154090909089,8129.148846153847,19379.752957746474,16164.854444444445,5298.52288888889,12830.486666666671,12869.660151515154,8571.665238095238,9985.808235294116,6942.724509803922,20046.587500000005,14369.171176470589,17776.885428571426,10453.76375,13150.545217391309,5707.030576923076,11218.555588235295
2011-07-01,21573.01579710145,26660.614285714288,6149.378666666667,28894.838450704232,5191.96650793651,23866.917605633796,10358.003088235291,12807.005072463768,8662.323064516126,24324.57986111112,18535.315142857147,14575.656666666664,28444.940833333334,29638.11699999999,9921.605294117646,9365.193230769228,13631.222318840575,15754.366086956525,21199.01347826087,28917.822676056345,11888.471515151516,16081.965373134331,21021.231549295768,20360.515633802814,10540.400895522387,15971.926716417905,27083.110138888893,19116.732898550727,8592.645454545454,8245.814999999999,19598.418142857146,16899.22943661972,5272.147906976744,13015.803142857141,13051.550447761196,8051.608409090911,10137.67254901961,7172.8525925925915,20426.13371428571,15200.960869565219,18518.719166666666,10126.8766,11735.635600000001,6305.461600000001,11639.636029411762
2011-07-08,21926.423428571434,26473.742714285716,6373.326451612899,29949.882028985514,5012.982741935483,24075.68478873239,11542.332424242428,12675.957647058824,8507.668730158728,23607.060833333337,18797.576901408458,14085.334029850746,27694.512054794526,29904.363188405798,9073.12114285714,9916.1665625,13072.346000000003,15200.037971014492,21238.981884057972,30339.825571428573,10956.707462686567,15646.933076923084,19159.556250000005,21470.411917808222,10272.494705882353,16431.985942028983,27778.545416666668,21465.52720588235,8296.758636363636,7773.414259259259,20044.28830985916,15860.636000000004,5838.171333333333,13241.922428571428,12172.32132352941,8987.25285714286,9589.410392156866,7401.836481481481,20802.419558823527,16048.78347826087,19126.60828571429,12359.047291666668,13288.731224489797,5906.780199999999,11473.404626865675
